b1191,cspG,eutG,fixC,cspA,yecO,yedE,sucA,cchB,yceP,ygbD,yjbO,yfiA,lpdA,pspB,atpG,dnaJ,flgD,gltA,sucD,tnaA,ygcE,yhdM,ibpB,yfaD,hupB,pspA,asnA,atpD,nmpC,icdA,lacA,yheI,aceB,lacY,b1963,dnaK,folK,ycgX,lacZ,nuoM,dnaG,b1583,mopB,yaeM,ftsJ
1.3020569607198942,0.84681209640484,0.4362355242313116,3.112876668008737,0.1409676588265989,1.791920702739708,-0.4899112933299137,1.056481110161152,3.1673612740702106,0.04748061708628981,3.3367281289828634,2.3797821928559717,-1.903484585402703,-0.7481296652597967,0.4064882489976305,-0.151455016873012,-1.1358732279127892,0.34161175580873326,-1.1605197114398538,0.19935245661706502,-1.7803420339268223,3.0238904967815188,0.37023161767743484,1.1587713322557958,0.5159529241979691,-2.385462110531603,1.1204811199636089,2.8272100388435466,-0.9741782066800198,-0.13650010673027535,-1.6649721813661411,0.8122527297179011,0.12383854943013128,-1.639595312181359,0.07678590367533533,1.0171913444310798,0.3934581901413544,0.3396176440220964,-0.13109003692119203,0.8769314792163114,-2.617244195363321,0.09313995554915322,2.2189308904777194,-0.5202480295892502,2.2602074317164695,0.6166203061917908
1.6222478892922731,2.307505734164052,1.4860459467108726,1.4378509915938786,0.07285563543961991,2.5483944094035142,-0.9818582790113964,-1.9730179451647296,0.8741853203123782,0.842139610913986,2.4625742826532853,2.399315270076725,-1.7217909288406301,-1.0857565329537935,1.5347696045091364,-3.5434521598920994,1.7143369102367294,-0.912614969152264,-2.141378700414066,-2.4165613084773487,-1.5797517616385994,2.4762091059974813,1.3348370056832812,1.647377637633829,1.3851580919263762,-2.439507530696166,0.9287588204633735,1.7604527629595983,-1.7432262532276253,0.015866401763257376,-2.197765408936397,1.4718903121544524,1.3662670817987528,-2.548887216612765,1.4737329010229776,1.9220365754784234,2.0791757531946664,1.8070983407532195,0.9549907373335759,1.1198703388471691,-1.3815261140682802,0.970453028391512,2.715980789768848,0.5932376131239565,2.2636391045579667,0.5596556007396748
1.4062555988049315,2.248849940328467,2.5481025631877925,3.3879420228351265,1.929888565738981,2.466360148676613,-1.7119749903085812,-1.9475526930210971,3.139304775080838,2.0179383262471795,3.548851595503909,1.8138284371549176,0.5509081427582256,-1.6723072892219806,2.992724010084532,-2.466097141234842,2.9839625747765957,-0.8641127108328336,-0.6065016107007142,-0.4060917705006015,-2.5400741529271054,1.573827382902325,2.8107174881553973,3.6997782958628713,1.890749555576063,0.2039913435845817,1.6996832888986266,2.5167900060676174,-2.8477825174646365,-0.6279242465984822,-1.337280088945225,1.7272311662929147,2.1704723870897773,-0.9694545635504677,2.1669403399770752,3.075067088193551,2.4989668877418914,2.7467658403769817,2.491014333437637,1.129226044342141,-2.7056673371032662,1.5627165018195568,0.9941121305647737,1.9396124080401478,2.0772630695777723,3.341992402375152
0.8819823187945106,1.5519707390496147,0.3205166690637471,0.4340269877302345,2.34576341912343,1.6314894102411797,-0.44947267157262605,-1.2637987006110354,1.322086765208173,-0.43144386864778284,1.7417681347432297,1.324349447605587,0.11578743521156998,-0.6716104958378601,1.5707374028255243,-2.399113820899994,1.7640037613435244,-1.5428206503631114,-0.6404238052185441,-2.047176140976453,-0.6884105980134663,2.018640548098844,1.9566802915928694,-0.47413646442989643,0.11153978160021483,-0.668652677546751,0.9547652874171535,2.6271750976219908,-1.4431979628210845,-1.6791445584103335,-1.1886896404941578,0.2181220507947612,1.2093320511185834,-1.7053190338827333,-0.41388849973245767,2.553508979482541,1.1489837971915666,1.427276024183714,1.8034176123660335,0.4263227935312919,-3.055731443164575,1.4039397397511537,1.3613120151163622,1.0222814713537507,1.890256181901627,2.079755001125786
0.5077633792031965,1.413910058312734,2.698951365199223,1.4582055041068802,0.058725166474793936,1.1872611877756876,-0.18289450478329128,-3.941923143768038,1.1858729139152353,2.44773674936894,2.997695539150572,1.3219090334811792,-0.5795965431451948,-0.3793846176061544,0.926573954005878,-3.1219668812986483,4.264952095063526,-3.5329253325629244,-2.493217052405873,-5.101713096606205,-1.2186926078264844,0.14130157045609915,4.665656933501825,4.825797441524406,2.0542115240606535,-0.9827938030034034,0.033759049552519294,0.1888773777726358,-1.4231360659736079,0.7980484102685459,-1.4703578285432748,2.633819142901448,1.6420561485482055,-1.6109598456627219,2.610584634006007,2.7580766945193047,1.164297945041457,1.4253079946357596,3.0837028326871216,2.7555031001680153,-0.8942326332268206,2.7204556043276833,0.30616665896180795,1.3015215826854507,3.5058030502356776,1.978540126809377
1.0658913129201129,2.04619984152531,0.7145860628790931,1.9716952265442547,1.6250879074816784,1.884162099817133,-0.84665773694537,-1.2852921741589713,2.8552295057686368,-0.6537891188392437,2.8102020788177366,0.6067035470540332,0.9591445930880913,-0.7528139245195902,1.3113301753555646,-1.4829242677582228,0.9660025016116915,-1.4620588036077766,-1.095229220371985,-1.8938785707902945,-1.6162394646270946,1.8217061134052488,0.4887517521330935,1.2177478876138812,0.9777267127566285,0.6287499018337015,0.08108104631736501,1.8134218475356694,-2.990845499775788,-0.36445695091177976,-2.189648309398619,-1.096308326780435,1.8294233724806457,-2.3933599846852447,-1.9752385048297543,2.5674826596639573,2.543288699451765,2.3002006378183673,1.808571057664557,-0.3966205538876071,-3.3050477028245124,1.7818706949992418,0.9443229566962437,3.0475679246162874,5.7934387414034525,3.895072230889965
0.981231765950259,1.0198813349429003,1.905739731640723,0.7508930533850139,0.8128848821365345,0.9395655846010941,-1.1093348661948939,-0.8826951325365531,1.850998861255316,2.1829916478531946,1.8682011680065662,2.3406250143835905,-1.2130358284571492,-0.884559492765845,0.9862860457202725,-1.5167767109522101,1.7713209238938452,-1.619521825010275,-1.562504432080036,-1.3812240317726852,-1.4739467665537842,2.775540748799121,1.7406713700086938,2.367885518934864,0.7208164656160259,-2.0269399671552004,1.0225779026367272,2.382942422419416,-1.7904991874716707,-0.41001890922017564,-2.2237943613491256,1.126058719849497,1.6861420037906805,-2.087435689007938,1.2001014821416323,2.743756153542538,2.2106501160937255,2.6113672841988533,1.9746633891491197,1.2457516902295955,-0.6543799312046905,1.7006052538346772,2.067029081574571,1.96839917983358,1.764641346802437,2.601832888486503
1.452514674781354,1.9793855194107834,0.8646551216352274,3.0095837080260233,1.0719567878574652,2.363436118806814,-1.2017384476734057,-1.1819286587106446,4.017431768356168,-0.43606574215894955,2.6445400075464565,-0.37177356493087,0.06554435352621168,-1.3440781542354336,2.460321551563749,-1.0555213308331048,2.8087312500327855,-0.241951969970007,-1.98554068405083,-1.97336918956747,-2.1071830869118857,1.3739632510884099,1.862698082239334,1.0209820202752784,0.48140974084158994,-0.9976233308338228,1.563809346701281,1.660918746267228,-0.20052814317388612,-1.0767490632884864,-0.744454549352014,2.04573736100053,0.009973941866599612,-0.8511120043637778,1.1818563169772243,1.5202870095037406,-0.04936543266124682,1.0816752733190356,-0.22354400632408455,2.5857438381441007,-1.1876519797595284,0.25079230950558296,2.016329466847382,-0.15349507329799417,3.1787355189759063,0.3488925961843343
0.6215263905413083,2.9355672725202453,1.9341331237283996,1.5968042222886245,-0.6614727263655648,3.328283019477306,-2.6601790554042246,-1.5638313831843016,1.4316417430655348,1.0451936337689933,4.131028401144999,1.401705847846961,-1.8103271597379917,-2.976660093355301,2.7235957437577416,-1.7928482363091993,0.752749170593811,-0.44810635832717716,-1.8265766407130108,-1.2911443519897792,-1.0495160560417633,1.8246491829403888,1.3622199534497377,2.2099406894841387,1.0567571527329944,-2.3186619825236123,1.889152183017754,1.9503699791031044,-1.9745410227192024,-1.3961540684159515,-0.8883975470812916,2.6600832905464795,1.021282695396102,-0.7141463987876153,2.1792015428876206,1.3763879351346509,1.472861401532156,1.9990118151834095,0.6778555386640966,2.9118640181038575,0.1643082955351951,0.8921099570939697,3.217264095233249,1.5608804501728029,5.514218932535451,2.291137694266883
2.1502999440652135,1.124122315247869,1.5991169029402665,0.8313171796620888,-1.3210690449419542,0.956205202979888,-0.5868802254482713,-2.0525330220695617,1.8428832503681645,2.3591007251298524,1.5421813290090909,3.5462398745443364,-2.523498690225277,-0.7536680632838558,0.26799974924150227,-3.1875832584067942,1.8888337962145738,-2.586473686648153,-0.8025013983564422,-1.038263871155096,-1.8560068603605389,2.6895786696438395,1.4156360775266361,3.407215358736558,1.9527503002381104,-3.414210656884565,0.26417267674279366,2.202618933774341,-1.8698195878716888,-1.0743773379513466,-1.6312045914482065,2.474016726501833,1.4021933153913235,-1.915336862450257,1.932358103206011,1.8273796270893397,0.849519604049189,1.6740798638678398,2.090095284041035,3.287677543141836,-0.6967489565595033,1.8642333967069362,3.234248713827819,0.9850622557565655,2.223020904858225,1.2545404098528397
0.67701030640844,3.3347267663386155,0.38379447882422313,0.35214991993642997,2.2259147888947117,3.65491001704563,-1.1837617912149048,-1.3043666618321086,1.1978325268876528,-0.6701897972928792,2.013522603694968,0.4592120203715433,0.555609522746916,-0.7980738461207595,0.2680996747976325,-1.5210339758852258,1.3692791706468894,-1.8359267497314695,-1.4660476029988696,-0.7463777492757732,-1.227807990747542,0.5142517281349408,1.325506186693143,0.4074786008877407,-0.3313944505376316,-0.2837630424003972,0.5193051022313864,0.9435893078309194,-1.303496803542422,0.12632664768575053,-1.1730430951029638,0.706775942194255,0.32296488587838235,-1.4372118246224797,0.19549617849323375,0.33339564345181794,-0.6869165922747763,0.7064801288714687,-0.3323842589402124,0.926254791229096,-0.4494862674329676,0.2101914507351651,2.6102940112900384,-0.9244786630408923,3.62831593575929,0.2090612091294548
0.041301659570177396,2.7903019176183057,0.9707771048952427,0.5892405219582812,1.9424958547327056,2.5320013269098074,-2.911402844649844,-1.5473815578612022,2.0404878880463433,1.3155431859257933,0.9460931461547215,2.9862446127588926,0.6022710553041517,-3.3050466687552067,3.5401339677611547,-1.1467324126080696,0.9195515865088557,-1.9181107192917088,-1.3908832395520419,-2.236558723716833,-0.8975348487109147,-0.7111302075186741,0.13865770597757066,1.5405477880841063,2.0733522529814703,0.6308410835920935,2.9219806228260294,-0.38940859417216767,0.07688200951782242,-1.5967304958847763,1.4903904245476738,1.3723163935991565,-1.0309106800953645,1.6178842430194704,1.0780709717860437,0.2995589626025599,-0.3632475147713413,-0.3369721748098453,-1.9101550110809307,1.580797619211423,-3.5191678909257886,-1.4959441902459032,2.0841360894461074,-0.18386199858458896,5.6339603262748605,1.0974476725644182
1.114905621828985,1.6802266053517958,1.6323472262615275,2.2509189069281508,1.320650843488023,1.8942942451356102,-0.48688506746182525,-1.9964187556273791,2.8035481336832793,-0.028233112535636207,3.026699981367892,1.941657343564438,-0.10977481732069605,-0.32688180477909823,0.6409066637346541,-1.819491895177597,0.4531683504049411,-1.2595282924610822,-1.601515514429559,-1.8167813881008654,-1.730210659419376,1.1196710082658514,2.286841905697327,1.9358850146636422,0.8828879927279351,-0.9145880982953537,0.8289213979567558,1.80028682289387,-1.1007173533292756,-1.5015782843673358,-0.5034173965902466,-0.07211562468324595,0.09830896116299526,0.06527427846656875,-0.32911745123115876,1.2132613572825264,-0.15408028303016474,0.5243014223655608,0.32443473405598044,-0.8894887546672574,-0.91221638055785,0.739342165830035,1.4118922470622794,0.13933635928108057,2.8350885506849037,1.452978338172931
1.7198818220835046,1.55005612542279,1.1079240300606719,1.9570312714852711,2.0124172418848305,1.1146768362803754,-1.5849827776364473,-2.5956377570124776,1.710620271581772,-0.12580584781427084,2.031820382155121,4.011256082354241,-1.0326119713467203,-1.8146577978167224,1.3814553714683653,-2.1870808558800623,1.4570689797612122,-2.561165561087503,-1.010130891719024,-1.9238058390053852,-2.085787564063598,1.2251293310706295,1.9021337921605288,1.1807847284726298,0.11801743050521507,-2.146056091516073,1.7947548508125337,1.79372485828157,-2.7958668334846632,-2.1480835683043313,-0.6584884727462562,3.5749175767233163,2.085531849661205,-0.41117895496004375,3.177483301197915,3.2695250237225135,2.3620340084516087,2.2790523032335566,3.132674206465402,3.67990555839655,-1.0305311055765602,3.014124822955858,0.6987382805740563,2.8930598245907464,2.280894539143145,3.2916402051661713
1.447283248768772,0.8314113718265499,0.9890113415560056,3.1528008035333217,-1.9683284992140542,1.1613758226153599,-0.5610435530372059,-1.377576221500459,1.0888464920446999,-0.05790264874609441,2.7171143776054203,-0.6089575909825145,-3.4406780579283427,-1.0566007813850993,0.9895722873549553,-2.241938887822959,0.645863825135566,-0.555360067773435,-1.6649393191509518,-2.74164794014393,-1.815994362371841,2.4355958139702323,0.9444081619777587,0.3597795957974905,0.6214823724012265,-4.025067474393511,0.7528768515516976,2.7182707542209448,-2.6778611844134916,-0.3943707874726401,-1.730050834310999,2.904491427975006,2.7590405905531297,-1.075271038720637,2.4257044601856803,4.394545742102476,2.813486728754945,2.3805724822988994,3.492990489223679,3.1729346609332767,-2.245451208135802,2.4546089413529257,1.5466955153237745,2.3152829783356905,0.9715529586155172,2.39585903837084
1.3883459267304894,1.6719799509164286,1.6098639617969364,2.0636387382458214,0.5705487866565759,1.7951132477711589,-1.6759840088911087,-2.4724898815876424,1.812665767100807,0.9456085748262516,3.135824358669635,0.35365084185311346,0.16821725916512387,-2.1097795051796737,1.9415478364413377,-2.2815277444893933,2.0538414590871152,-1.4795534030168136,-0.17793331065018125,-1.5585979699876946,-2.3367441670018065,1.9570423999917044,1.6760133286903576,1.8901317636089798,1.7664568617415575,-0.27488734782013835,2.3247349453718322,1.378446546475321,-2.889642980040521,-1.452315471338716,-1.7331936518041975,0.8342618345900523,2.2661991458997774,-1.7015685880475333,0.9175450102294056,3.108451923772601,1.8092428670973555,2.159535818664695,1.6425963499494445,0.8205490755650678,-1.6918226319952456,0.9967537232363383,2.4197137119957017,2.267548864519153,3.102227105021302,3.0445037908111487
0.4298840886022668,0.20689254547412061,2.487180308768245,2.231142551606424,-1.824896354048799,0.6698452458285948,-0.37909111540572815,-2.468591904534518,3.1599345586828385,1.9538735972207613,3.231794217955354,-0.5252110084028978,-2.9192322206360153,-0.738957818294393,-0.4193227547653333,-2.3674967569237397,0.9146532520951252,-2.090873216154862,-0.45176873725059274,-2.059700022620544,-1.5818968922839904,-0.3262938971626741,2.557434621943251,2.7266487300190896,2.4682854893316133,-3.8934596012311635,-0.32059225339790154,-0.24687107087417215,-0.5944183754986645,1.4035649103701575,-0.36668287879781425,-2.0664282192616117,0.05091960644444593,-0.7165380500630217,-1.8351560111410243,0.6110284084664181,-0.06733221887953589,-0.1518728447362392,-0.008765122610939313,-1.4695198253099144,-5.6114327513362054,0.3151687634671295,3.380389826570136,0.6984863089449882,0.33037917797649197,0.9548741006349437
2.4660452048786556,1.2269773745306765,1.2386971602076375,0.893490561466338,1.90766441835359,0.9109797465704375,-1.452625545076679,-1.6509776061271073,1.1092182619062405,0.7869511223256453,2.379586117623078,-1.2336401038492155,0.4962383926248306,-1.493379756732555,1.9642532787269744,-0.8555277389571724,0.5419215946399925,-0.40299912412961414,-3.4845489527798055,-2.296106729927017,-2.481692281509819,4.238709789894539,1.1822033852409564,2.1452878659591197,0.9931456810962677,-0.4240347584627149,1.3440243257279125,3.9860394797964576,-4.519177524889153,-1.4042013494760361,-3.134844631455712,0.22662060024040032,4.167009330765075,-2.917989836140607,-0.6195749285523409,4.976208098372048,3.5553349724711913,3.6419590333558025,4.3681576899118895,1.2034056933277584,-0.6221552763993261,3.331830189378472,1.8545795831820437,2.3916927824914955,3.9381401369540825,2.3984194941826016
0.5130605424427653,0.8875863190647055,1.1791775815773478,1.475921454579013,1.8601789001512739,0.7674015020328417,0.2535905079466607,-0.018732020987497267,3.1634765284496096,1.3728939869339227,3.195412062475287,1.6635691324295208,0.3464403822201483,0.9996388223946167,-0.7588455392173239,-1.039363883950789,-1.3894751536809444,-0.6677796994182607,-1.7894944424801495,-0.7019433451459314,-1.0676359008594167,1.4674111708901436,0.3800083626559758,1.6887189772422735,0.9472976200227432,-0.07350707809392487,0.010794088972509996,1.3808222648985025,-0.6062187522734914,0.3192564710399657,-0.8796112543665702,-1.046851585282121,0.543466862296181,-0.6327301082409943,-1.0791696934739308,1.691235505968289,-0.06913052783237938,1.684057655059592,0.5210972967054737,-1.0846669499685941,-1.077180332311063,0.1450230166089116,0.21106655586466738,-0.7602835231115324,1.0204020001307872,0.6521907342580485
1.0115241561697692,1.3417152080213515,1.1866659046213286,0.6979073733352658,-2.1097850797142272,0.7877704530299579,-0.8046058671283866,-1.2480475557907575,1.450013785894801,1.6451443763714817,2.279013471849571,1.3739236870224805,-3.2953903881720397,-1.1450777901228413,1.4294228374579063,-1.8807190807512795,2.0594500122612853,-1.949548928565571,-1.717671187418146,-1.5723441694695564,-0.9847352379787379,2.049616653025197,0.9065463863308283,1.1633507329438542,1.0770845482930158,-4.25476800205039,1.056697351359021,1.7420540359056853,-0.7454748012340473,0.3416596382063808,-1.2908134201615507,2.4139009355933014,0.42281194012012047,-1.358603363742037,1.547469599989159,1.2904175314197024,-0.10408407212558701,0.8992773051560896,0.40394458339638517,2.5301208638242874,-1.705755370316184,0.27444216690645284,1.7207950373188494,0.002444617106663105,2.485914443639471,0.44597469563586745
0.48304758139818615,1.1830443123581134,0.3304062214120721,0.519336424341506,-0.05995774355976183,1.6856948506085787,-0.4038303490991697,-0.23674510193916865,1.2053402735857022,0.41033551914589855,0.3595514162920823,2.9981594976140133,-1.5139838226992632,-0.48438080094795244,0.762104969413408,-2.5483535146477827,0.42922968066480327,-1.1338864614492588,-0.16672996443912713,-0.886431765075742,-0.7672345687293854,2.5258982325884136,1.4315583412536348,1.5861527364713224,0.4111880652581955,-2.3885944339592236,1.1047686099102705,2.57955767560282,-1.2057744019911933,-0.5608423117120379,-2.26690442243959,3.13808515156071,0.6251377225470056,-2.9758228535624838,2.269482724141829,1.5048389788938092,-0.024050766622241482,1.0439781370484695,1.5597863397103031,2.9920241239794416,-0.9432561870582329,0.9934389140928541,2.434056315432663,-0.11684857610198673,1.635130865909168,0.6069092645470118
1.1952755838595086,2.9502945116640458,1.1691038517807744,2.526659557154818,1.8208824265293675,2.4287161396095582,-2.818185815038074,-1.015910668663662,2.747481569200534,0.27615801850362354,3.2615704114491537,2.007126192808957,0.035224258438505185,-3.105401925378121,2.5387937717790017,-1.403403863237147,1.0427182253261957,-0.735328099631631,-1.210370127998717,-1.1742798276429944,-1.6286899935922918,1.8988125879615323,2.140122022601557,2.124374927956973,0.6917562955898288,-0.3320755474387418,3.0003975046531277,2.543545955159559,-1.4883795693014439,-1.775537450044676,-1.3235676396775595,1.260952598117327,0.004456983963552208,-2.0706897601697856,0.4301442319518288,1.8826835910602795,-0.41264086982695336,0.4001530241563245,-0.8159544912839849,2.7803264316797947,-1.5634850466765522,-0.0988864635655049,1.0977175892717956,-1.1425616039306274,6.556882938828049,-0.1182510961157277
